Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,13:31,13:31,00:00,-
2,余姚,14:11,14:15,00:40,48
3,上虞,14:39,14:42,01:04,80
4,绍兴,15:06,15:09,01:28,108
5,杭州,16:18,16:38,02:37,171
6,德清西,17:15,17:18,03:14,239
7,长兴南,17:56,18:01,03:52,297
8,宣城,19:08,19:13,04:59,411
9,芜湖,20:04,20:10,05:50,475
10,巢湖,20:52,20:56,06:32,552
11,合肥,21:45,22:06,07:21,616
12,六安,23:03,23:07,08:18,655
13,固始,00:05,00:08,09:16,793
14,商城,00:26,00:29,09:34,815
15,信阳,02:23,02:39,11:28,960
16,桐柏,03:43,03:48,12:32,1037
17,唐河,04:39,04:44,13:23,1105
18,南阳,06:09,06:44,14:48,1163
19,镇平,07:13,07:33,15:17,1194
20,内乡,07:55,07:59,15:39,1228
21,西峡,08:27,08:32,16:07,1271
22,丹凤,10:22,10:26,17:57,1396
23,商洛,10:57,11:00,18:28,1435
24,渭南西,12:36,12:38,20:04,-
25,西安,13:37,13:37,21:03,1615
