Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,佳木斯,09:28,09:28,00:00,-
2,依兰,10:01,10:03,00:33,-
3,方正,10:33,10:35,01:03,-
4,胜利镇,10:59,11:01,01:27,-
5,宾州,11:18,11:20,01:44,-
6,哈尔滨,11:50,11:53,02:14,507
7,哈尔滨西,12:03,12:10,02:24,514
8,德惠西,12:48,12:50,03:02,-
9,长春西,13:14,13:16,03:26,-
10,昌图西,13:53,13:55,04:03,-
11,沈阳北,14:29,14:32,04:37,1053
12,锦州南,15:48,15:50,05:53,-
13,秦皇岛,16:57,17:02,07:00,1457
14,滦河,17:27,17:30,07:25,-
15,唐山,17:48,17:51,07:43,1648
16,滨海西,18:12,18:14,08:04,-
17,天津西,18:33,18:37,08:23,-
18,胜芳,18:55,19:12,08:41,-
19,霸州西,19:29,19:33,08:58,-
20,白洋淀,19:50,19:52,09:15,-
21,保定东,20:16,20:18,09:39,-
22,定州东,20:36,20:38,09:57,-
23,石家庄,21:02,21:02,10:21,-
