Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,12:13,12:13,00:00,-
2,保定东,12:54,12:56,00:41,139
3,正定机场,13:23,13:25,01:08,244
4,石家庄,13:39,13:41,01:22,281
5,邢台东,14:09,14:18,01:50,403
6,邯郸东,14:34,14:47,02:06,456
7,新乡东,15:25,15:27,02:44,626
8,郑州东,15:48,15:51,03:05,693
9,许昌东,16:13,16:15,03:27,784
10,漯河西,16:31,16:33,03:43,848
11,信阳东,17:11,17:15,04:21,1030
12,武汉,18:00,18:03,05:06,1229
13,岳阳东,18:53,18:55,05:56,1444
14,长沙南,19:29,19:35,06:30,1591
15,衡山西,20:04,20:06,06:59,1767
16,耒阳西,20:32,20:34,07:25,1863
17,英德西,21:37,21:39,08:28,2198
18,广州南,22:21,22:21,09:10,2298
