Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,16:19,16:19,00:00,-
2,富阳,16:41,16:43,00:22,-
3,桐庐,16:57,16:59,00:36,-
4,建德,17:13,17:15,00:50,-
5,千岛湖,17:26,17:28,01:01,-
6,绩溪北,17:52,18:06,01:25,-
7,歙县北,18:19,18:34,01:38,-
8,黄山北,18:43,18:51,01:47,396
9,婺源,19:15,19:35,02:11,427
10,景德镇北,20:02,20:04,02:38,496
11,鄱阳,20:23,20:25,02:57,531
12,九江,21:11,21:15,03:43,769
13,阳新,21:48,21:50,04:16,-
14,大冶北,22:05,22:07,04:31,-
15,黄石北,22:14,22:16,04:38,-
16,鄂州,22:28,22:30,04:50,-
17,武汉,22:53,22:59,05:13,770
18,汉口,23:17,23:17,05:31,772
