Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,13:40,00:00,-
2,嘉兴南,14:08,14:10,00:28,84
3,海宁西,14:25,14:27,00:43,133
4,杭州东,14:40,14:42,00:56,159
5,诸暨,15:05,15:07,01:19,252
6,金华,15:32,15:35,01:44,352
7,上饶,16:21,16:23,02:30,545
8,鹰潭北,16:49,16:51,02:56,650
9,南昌西,17:26,17:29,03:31,795
10,新余北,18:01,18:06,04:03,917
11,宜春,18:21,18:23,04:18,957
12,萍乡北,18:41,18:43,04:36,1027
13,长沙南,19:14,19:19,05:07,1128
14,娄底南,19:54,19:56,05:42,1262
15,新化南,20:20,20:22,06:06,1351
16,怀化南,20:55,20:58,06:39,1469
17,铜仁南,21:26,21:28,07:07,1508
18,贵阳北,22:36,22:36,08:15,1518
