Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,21:06,21:06,00:00,-
2,金州,21:32,21:34,00:26,33
3,大石桥,23:46,23:52,02:38,240
4,沈阳,01:40,02:03,04:26,397
5,彰武,04:08,04:11,06:31,571
6,甘旗卡,05:00,05:03,07:20,637
7,通辽,06:01,06:24,08:18,734
8,查布嘎,08:58,09:01,10:52,917
9,林东,09:53,09:55,11:44,979
10,大板,11:26,11:46,13:15,1071
11,林西,12:33,12:35,14:02,1122
12,经棚,14:00,14:02,15:27,1204
13,桑根达来,16:05,16:11,17:30,1360
14,正镶白旗,17:21,17:27,18:40,1455
15,化德,18:43,18:45,19:56,1564
16,商都,19:33,19:35,20:44,1626
17,集宁南,20:51,21:05,22:00,1382
18,呼和浩特东,22:25,22:45,23:20,1532
19,包头东,00:24,00:28,24:59,1689
20,包头,00:45,00:45,25:16,1705
