Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,15:19,00:00,-
2,延平,15:53,15:55,00:34,-
3,南平市,16:21,16:23,01:00,-
4,上饶,16:53,16:57,01:30,30
5,婺源,17:20,17:22,01:53,30
6,黄山北,17:46,17:49,02:17,35
7,绩溪北,18:03,18:05,02:31,40
8,旌德,18:16,18:18,02:42,45
9,南陵,18:37,18:39,03:01,50
10,巢湖东,19:06,19:08,03:28,65
11,合肥南,19:30,19:40,03:50,70
12,淮南南,20:19,20:21,04:29,-
13,寿县,20:30,20:32,04:38,-
14,阜阳西,21:02,21:18,05:08,-
15,沈丘北,21:43,21:46,05:33,-
16,淮阳南,21:56,21:58,05:43,-
17,周口东,22:07,22:09,05:52,-
18,郑州东,23:01,23:01,06:44,299
