Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门,09:37,09:37,00:00,-
2,厦门北,10:00,10:02,00:23,31
3,泉州,10:28,10:30,00:49,102
4,仙游,10:47,10:49,01:06,147
5,莆田,11:00,11:02,01:17,171
6,永泰,11:25,11:28,01:40,230
7,尤溪,12:02,12:04,02:14,325
8,三明北,12:23,12:29,02:33,367
9,南丰,13:27,13:31,03:31,538
10,抚州,14:00,14:02,04:00,618
11,南昌西,14:42,14:45,04:40,719
12,新余北,15:18,15:20,05:13,-
13,萍乡北,15:48,15:50,05:41,-
14,长沙南,16:19,16:29,06:10,-
15,湘潭北,16:43,16:45,06:24,-
16,娄底南,17:11,17:13,06:50,-
17,新化南,17:37,17:39,07:14,-
18,怀化南,18:12,18:16,07:47,-
19,芷江,18:28,18:30,07:59,-
20,贵定北,19:39,19:41,09:08,-
21,贵阳北,20:01,20:05,09:28,-
22,安顺西,20:35,20:37,09:58,-
23,盘州,21:24,21:26,10:45,-
24,曲靖北,21:50,21:52,11:09,-
25,昆明南,22:27,22:27,11:44,-
