Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,08:18,08:18,00:00,-
2,高碑店,09:13,09:25,00:55,84
3,保定,10:03,10:10,01:33,146
4,定州,10:50,11:01,02:13,206
5,石家庄,11:55,12:03,03:07,281
6,邯郸,13:41,13:45,04:45,442
7,安阳,15:08,15:11,06:08,502
8,汤阴,15:28,15:30,06:25,524
9,鹤壁,15:45,15:47,06:40,543
10,新乡,16:26,16:31,07:19,609
11,郑州,17:52,18:02,08:40,689
12,许昌,18:56,18:58,09:34,775
13,漯河,19:48,20:00,10:24,829
14,驻马店,20:43,20:46,11:07,895
15,信阳,21:45,21:50,12:06,991
16,孝感,23:26,23:29,13:42,1135
17,武昌,01:27,01:45,15:40,1225
18,岳阳,04:22,04:27,18:17,1440
19,长沙,05:53,05:59,19:43,1587
20,衡阳,07:59,08:11,21:43,1777
21,祁东,09:19,09:24,22:51,1841
22,永州,10:14,10:20,23:41,1913
23,全州南,11:28,11:31,24:49,1993
24,兴安北,12:04,12:13,25:22,2045
25,桂林北,12:49,13:10,25:58,2126
26,柳州,15:26,15:35,28:14,2290
27,来宾,16:25,16:30,29:04,2342
28,黎塘,17:24,17:33,29:58,2407
29,南宁,19:48,19:48,32:13,2638
