Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南充北,----,07:05,00:00,-
2,重庆北,08:13,08:21,01:08,76
3,丰都,09:14,09:16,02:01,-
4,利川,10:11,10:13,02:56,-
5,恩施,10:45,10:50,03:28,-
6,建始,11:13,11:31,03:51,-
7,巴东,12:05,12:18,04:25,-
8,宜昌东,13:15,13:22,05:22,-
9,枝江北,13:41,13:54,05:41,-
10,荆州,14:13,14:20,06:00,-
11,汉口,15:35,15:41,07:15,-
12,六安,17:00,17:02,08:34,-
13,合肥南,17:26,17:44,08:58,-
14,全椒,18:19,18:26,09:33,-
15,南京南,18:47,18:57,09:54,-
16,镇江,19:26,19:28,10:23,-
17,丹阳,19:41,19:47,10:36,-
18,常州,20:02,20:04,10:51,-
19,无锡,20:20,20:23,11:07,-
20,苏州,20:38,20:44,11:22,-
21,昆山南,20:58,21:00,11:36,-
22,上海虹桥,21:19,21:19,11:55,-
