Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,08:48,00:00,-
2,綦江东,09:14,09:16,00:26,61
3,遵义,10:12,10:14,01:22,221
4,息烽,10:41,10:48,01:49,292
5,贵阳东,11:13,11:22,02:14,344
6,凯里南,11:56,11:58,02:48,461
7,三穗,12:23,12:30,03:13,553
8,铜仁南,12:45,12:52,03:28,601
9,怀化南,13:24,13:29,04:00,708
10,娄底南,14:21,14:23,04:52,915
11,湘潭北,14:50,14:52,05:19,-
12,长沙南,15:05,15:09,05:32,1040
13,醴陵东,15:31,15:33,05:54,-
14,萍乡北,15:44,15:46,06:05,1145
15,新余北,16:13,16:15,06:32,1255
16,南昌西,16:48,16:51,07:05,1382
17,鹰潭北,17:25,17:27,07:39,1522
18,弋阳,17:41,17:43,07:53,-
19,上饶,18:00,18:02,08:10,1623
20,衢州,18:30,18:32,08:38,1725
21,金华,18:53,18:55,08:59,1803
22,义乌,19:11,19:13,09:15,1855
23,诸暨,19:27,19:29,09:29,1898
24,杭州东,19:53,19:56,09:53,1964
25,桐乡,20:13,20:15,10:10,2011
26,嘉善南,20:30,20:32,10:25,2056
27,上海虹桥,20:56,20:56,10:49,2123
