Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,06:10,06:10,00:00,-
2,高密,06:42,06:44,00:32,83
3,潍坊,07:11,07:13,00:59,168
4,淄博,07:48,07:50,01:34,268
5,济南,08:37,08:39,02:21,378
6,济南西,08:55,09:02,02:37,398
7,德州东,09:26,09:29,03:01,491
8,沧州西,09:55,10:03,03:27,594
9,天津西,10:32,10:37,03:56,725
10,滨海西,11:00,11:04,04:19,-
11,唐山,11:24,11:28,04:39,849
12,秦皇岛,12:05,12:07,05:16,1011
13,绥中北,12:43,12:45,05:52,1044
14,锦州南,13:20,13:21,06:27,1147
15,沈阳北,14:36,14:39,07:42,1444
16,铁岭西,14:58,14:59,08:01,1423
17,昌图西,15:19,15:21,08:21,1498
18,长春西,15:58,16:00,08:58,1667
19,哈尔滨西,16:56,16:56,09:54,1908
