Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,08:00,08:00,00:00,-
2,扶沟南,08:41,08:43,00:41,-
3,西华,08:55,08:57,00:53,-
4,淮阳南,09:11,09:13,01:07,-
5,界首南,09:29,09:31,01:23,-
6,阜阳西,09:50,09:53,01:42,-
7,凤台南,10:18,10:20,02:07,-
8,淮南南,10:34,10:37,02:21,-
9,合肥南,11:15,11:23,02:59,264
10,巢湖东,11:44,11:46,03:20,269
11,无为,11:59,12:01,03:33,-
12,铜陵北,12:13,12:15,03:45,-
13,泾县,12:32,12:34,04:02,-
14,旌德,12:48,12:50,04:16,289
15,黄山北,13:11,13:31,04:37,299
16,千岛湖,14:05,14:07,05:11,-
17,桐庐,14:28,14:31,05:32,-
18,富阳,14:45,14:47,05:46,-
19,杭州东,15:11,15:11,06:10,841
