Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,----,06:06,00:00,-
2,南宁东,06:17,06:20,00:11,11
3,来宾北,07:02,07:04,00:53,723
4,柳州,07:30,07:33,01:19,789
5,桂林北,08:47,08:51,02:33,315
6,东安东,09:52,09:54,03:34,1123
7,永州,10:11,10:15,03:51,514
8,祁阳,10:32,10:34,04:08,1199
9,衡阳东,11:14,11:17,04:48,1287
10,长沙南,11:59,12:06,05:30,-
11,萍乡北,12:33,12:35,05:57,-
12,宜春,12:53,12:55,06:15,1064
13,南昌西,13:37,13:43,06:57,-
14,抚州东,14:09,14:11,07:23,-
15,鹰潭北,14:25,14:27,07:37,-
16,上饶,14:57,15:00,08:07,1362
17,武夷山北,15:22,15:24,08:29,-
18,南平市,15:37,15:39,08:42,-
19,建瓯西,15:55,15:57,08:58,-
20,延平,16:13,16:19,09:14,-
21,福州,16:58,16:58,09:53,-
