Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州,----,17:16,00:00,-
2,许昌,18:11,18:27,00:55,86
3,漯河,19:05,19:08,01:33,140
4,西平,19:23,19:26,01:48,162
5,驻马店,19:53,19:56,02:15,206
6,信阳,21:07,21:23,03:26,302
7,广水,22:10,22:26,04:13,367
8,孝感,23:17,23:20,05:04,446
9,武昌,00:31,00:42,06:15,536
10,岳阳,03:00,03:06,08:33,751
11,长沙,04:42,05:01,10:09,898
12,衡阳,07:01,07:34,12:09,1084
13,永州,09:24,09:30,13:59,1220
14,东安东,09:51,09:54,14:20,1249
15,全州南,10:41,10:44,15:07,1310
16,桂林北,12:17,12:30,16:40,1419
17,柳州,15:11,15:28,19:21,1583
18,来宾,16:18,16:22,20:11,1653
19,南宁,19:10,19:10,22:59,1838
