Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,苍南,10:14,10:14,00:00,-
2,平阳,10:24,10:26,00:10,-
3,瑞安,10:35,10:37,00:19,34
4,温州南,10:50,10:56,00:32,57
5,青田,11:15,11:17,00:51,62
6,丽水,11:37,11:39,01:11,141
7,缙云西,11:52,11:54,01:24,146
8,永康南,12:04,12:06,01:34,151
9,武义北,12:17,12:19,01:45,156
10,金华南,12:30,12:32,01:56,161
11,义乌,12:51,12:53,02:15,166
12,诸暨,13:07,13:12,02:29,218
13,杭州东,13:37,13:41,02:54,311
14,湖州,14:02,14:04,03:15,465
15,宜兴,14:21,14:23,03:32,561
16,溧阳,14:34,14:36,03:43,592
17,溧水,14:51,14:53,03:58,604
18,南京南,15:11,15:17,04:16,776
19,徐州东,16:32,16:36,05:31,981
20,滕州东,17:01,17:03,05:56,1082
21,泰安,17:34,17:37,06:27,1208
22,济南西,17:55,18:05,06:45,1267
23,德州东,18:29,18:33,07:09,1359
24,天津南,19:17,19:19,07:53,1551
25,北京南,19:53,19:53,08:27,1673
