Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,湛江,----,13:45,00:00,-
2,遂溪,14:08,14:11,00:23,27
3,廉江,14:32,14:35,00:44,52
4,河唇,14:46,14:49,00:55,61
5,文地,15:15,15:18,01:21,96
6,陆川,15:49,15:52,01:52,139
7,玉林,16:25,16:35,02:25,175
8,兴业,17:00,17:03,02:50,208
9,贵港,17:42,17:47,03:29,264
10,黎塘,18:36,18:41,04:18,244
11,南宁,20:32,21:00,06:09,260
12,平果,22:08,22:14,07:17,551
13,百色,23:25,23:41,08:28,672
14,兴义,04:05,04:11,12:52,922
15,威舍,04:46,04:56,13:27,958
16,罗平,05:59,06:03,14:30,1031
17,师宗,06:39,06:42,15:06,1077
18,石林,07:39,07:41,16:03,1155
19,宜良北,08:04,08:06,16:26,1172
20,昆明,09:49,09:49,18:09,1255
