Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,----,07:45,00:00,-
2,柳州,08:49,08:53,01:04,778
3,桂林北,10:09,10:14,02:20,942
4,兴安北,10:39,10:41,02:45,352
5,全州南,11:02,11:04,03:06,465
6,东安东,11:27,11:29,03:29,546
7,永州,11:47,11:52,03:47,494
8,祁阳,12:08,12:10,04:03,568
9,祁东,12:24,12:26,04:17,556
10,衡阳东,12:55,12:59,04:46,629
11,株洲西,13:26,13:33,05:13,754
12,长沙南,13:53,13:57,05:33,806
13,岳阳东,14:30,14:32,06:06,953
14,咸宁北,15:03,15:09,06:37,1083
15,武汉,15:33,15:50,07:01,1168
16,合肥南,17:40,17:50,08:51,1604
17,南京南,18:42,18:42,09:43,2067
