Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,13:11,13:11,00:00,-
2,漳州,13:32,13:35,00:21,42
3,龙岩,14:17,14:21,01:03,156
4,漳平西,14:45,14:47,01:27,-
5,永安南,15:13,15:15,01:53,-
6,三明,15:31,15:33,02:09,-
7,三明北,15:47,15:51,02:23,336
8,延平西,16:07,16:09,02:39,-
9,南平市,16:41,16:43,03:11,-
10,武夷山北,16:55,16:57,03:23,270
11,上饶,17:20,17:25,03:46,275
12,玉山南,17:40,17:46,04:01,314
13,衢州,18:06,18:08,04:21,382
14,金华,18:30,18:33,04:43,472
15,义乌,18:49,18:57,04:59,515
16,杭州东,19:30,19:32,05:32,665
17,金山北,20:05,20:07,06:05,1061
18,上海虹桥,20:25,20:25,06:23,824
