Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,06:01,06:01,00:00,-
2,潍坊,06:56,06:58,00:55,168
3,青州市,07:19,07:21,01:16,225
4,淄博,07:39,07:41,01:34,268
5,济南,08:28,08:30,02:21,378
6,济南西,08:46,08:52,02:37,398
7,德州东,09:16,09:22,03:01,491
8,沧州西,09:48,09:54,03:27,594
9,天津西,10:23,10:30,03:56,725
10,滨海西,10:53,10:55,04:19,-
11,秦皇岛,11:48,11:53,05:12,1011
12,山海关,12:07,12:10,05:26,1027
13,葫芦岛北,12:53,12:55,06:09,1104
14,锦州南,13:12,13:13,06:26,1147
15,沈阳北,14:29,14:32,07:42,1444
16,开原西,15:00,15:02,08:10,1471
17,四平东,15:23,15:25,08:31,1550
18,长春西,15:52,15:52,08:58,1667
