Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,佳木斯,15:10,15:10,00:00,-
2,汤原,15:45,15:48,00:35,50
3,香兰,16:02,16:04,00:49,69
4,浩良河,16:18,16:20,01:03,87
5,南岔,17:15,17:22,01:58,153
6,带岭,17:51,17:53,02:27,186
7,朗乡,18:06,18:08,02:40,200
8,铁力,19:09,19:11,03:41,280
9,庆安,19:43,19:45,04:13,328
10,绥化,20:28,20:32,04:56,382
11,兴隆镇,20:53,20:55,05:17,410
12,呼兰,21:35,21:37,05:57,475
13,哈尔滨东,22:02,22:44,06:22,500
14,长春,01:41,01:51,09:19,718
15,四平,03:09,03:11,10:37,867
16,开原,04:04,04:06,11:30,952
17,铁岭,04:28,04:30,11:52,985
18,沈阳北,05:20,05:28,12:42,1053
19,沈阳,05:35,05:46,12:49,1055
20,苏家屯,06:02,06:04,13:05,1072
21,辽阳,06:36,06:39,13:37,1119
22,鞍山,06:58,07:01,13:56,1144
23,海城,07:28,07:31,14:23,1180
24,西柳,07:45,07:47,14:37,1195
25,牛庄,08:00,08:03,14:50,1209
26,新开,08:24,08:27,15:11,1235
27,盘锦,08:46,08:46,15:30,1258
