Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,10:21,10:21,00:00,-
2,昆山,10:55,10:59,00:34,49
3,苏州,11:23,11:27,00:58,91
4,无锡,11:55,11:59,01:26,133
5,常州,12:26,12:29,01:53,172
6,镇江,13:34,13:37,02:58,244
7,南京,14:24,14:36,03:45,308
8,马鞍山,15:43,15:49,04:52,379
9,芜湖,16:31,16:37,05:34,294
10,铜陵,18:03,18:08,07:00,309
11,池州,18:58,19:03,07:50,366
12,东至,20:26,20:30,09:13,633
13,湖口,21:52,21:56,10:35,-
14,九江,22:23,22:29,11:02,751
15,南昌,23:46,00:11,12:19,886
16,株洲,04:15,04:35,16:23,1190
17,衡阳,05:57,06:19,17:45,1387
18,永州,08:26,08:43,19:52,1523
19,桂林北,10:53,11:03,22:02,1730
20,柳州,12:49,12:59,23:48,1894
21,南宁,16:38,16:38,27:27,2141
