Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,08:31,08:31,00:00,-
2,溧阳,08:58,09:00,00:27,98
3,宜兴,09:12,09:14,00:39,129
4,湖州,09:30,09:32,00:55,185
5,杭州东,09:55,09:59,01:18,256
6,诸暨,10:23,10:24,01:42,349
7,义乌,10:38,10:40,01:56,401
8,金华,10:56,10:58,02:12,449
9,衢州,11:20,11:22,02:34,535
10,玉山南,11:42,11:44,02:54,608
11,鹰潭北,12:17,12:19,03:27,676
12,进贤南,12:41,12:43,03:49,951
13,南昌西,13:01,13:05,04:07,883
14,宜春,13:47,13:50,04:49,1273
15,长沙南,14:36,14:44,05:35,1439
16,衡阳东,15:21,15:23,06:12,1053
17,祁东,15:52,15:54,06:41,1403
18,祁阳,16:08,16:10,06:55,1432
19,永州,16:26,16:29,07:11,1465
20,全州南,17:06,17:08,07:48,1555
21,兴安北,17:29,17:31,08:09,1607
22,桂林北,17:57,18:01,08:35,-
23,永福南,18:31,18:33,09:05,1716
24,柳州,19:20,19:24,09:52,1828
25,南宁东,20:23,20:23,10:51,2040
