Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,----,06:50,00:00,-
2,扶沟南,07:31,07:34,00:41,-
3,周口东,07:50,07:52,00:57,-
4,沈丘北,08:06,08:08,01:11,-
5,界首南,08:20,08:22,01:23,-
6,阜阳西,08:41,08:45,01:42,-
7,寿县,09:14,09:16,02:11,-
8,淮南南,09:26,09:28,02:21,-
9,合肥北城,09:47,09:49,02:40,-
10,合肥南,10:13,10:25,03:04,264
11,巢湖东,10:46,10:48,03:25,269
12,南陵,11:15,11:17,03:52,284
13,旌德,11:36,11:38,04:11,289
14,绩溪北,11:49,11:51,04:22,294
15,黄山北,12:06,12:12,04:37,299
16,婺源,12:33,12:35,04:58,304
17,德兴,12:46,12:48,05:09,309
18,上饶,13:06,13:08,05:27,314
19,武夷山北,13:30,13:32,05:49,319
20,南平市,13:44,13:46,06:01,-
21,延平,14:13,14:15,06:28,-
22,福州,14:53,14:53,07:06,344
