Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,07:55,07:55,00:00,-
2,孝感北,08:25,08:27,00:30,126
3,信阳东,08:45,08:47,00:48,199
4,驻马店西,09:12,09:14,01:13,317
5,漯河西,09:32,09:34,01:31,381
6,许昌东,09:51,09:57,01:48,445
7,郑州东,10:22,10:28,02:13,536
8,新乡东,10:48,10:51,02:33,603
9,邯郸东,11:29,11:31,03:11,773
10,石家庄,12:10,12:12,03:50,948
11,保定东,12:48,13:00,04:26,1090
12,白洋淀,13:15,13:17,04:41,1095
13,白沟,13:28,13:30,04:52,1100
14,天津西,14:05,14:08,05:27,1110
15,唐山,14:46,14:49,06:05,1234
16,秦皇岛,15:26,15:29,06:42,1382
17,山海关,15:43,15:45,06:56,1398
18,葫芦岛北,16:28,16:29,07:39,1520
19,沈阳北,18:00,18:03,09:10,1773
20,铁岭西,18:22,18:23,09:29,1911
21,长春西,19:15,19:17,10:21,2071
22,德惠西,19:40,19:42,10:44,-
23,双城北,20:10,20:12,11:12,-
24,哈尔滨西,20:28,20:28,11:28,2311
