Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,12:33,00:00,-
2,渭南北,12:50,12:52,00:17,63
3,华山北,13:11,13:21,00:36,121
4,三门峡南,13:47,13:49,01:02,257
5,洛阳龙门,14:20,14:22,01:33,380
6,郑州,15:01,15:04,02:12,440
7,漯河西,15:48,15:50,02:56,669
8,驻马店西,16:08,16:21,03:14,733
9,武汉,17:25,17:33,04:18,1050
10,咸宁北,17:57,17:59,04:42,1135
11,岳阳东,18:29,18:31,05:12,1265
12,长沙南,19:05,19:10,05:46,1412
13,衡山西,19:39,19:41,06:15,1548
14,郴州西,20:22,20:24,06:56,1782
15,广州南,21:48,21:53,08:20,2119
16,虎门,22:10,22:16,08:37,2209
17,深圳北,22:34,22:34,08:55,2230
