Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,12:24,00:00,-
2,昆山,12:58,13:03,00:34,49
3,苏州,13:27,13:32,00:58,91
4,无锡,14:00,14:04,01:26,133
5,常州,14:31,14:35,01:53,172
6,南京,16:30,16:45,03:48,308
7,滁州北,17:23,17:28,04:26,358
8,蚌埠,19:00,19:06,05:58,485
9,徐州,21:26,21:36,08:18,649
10,滕州,23:25,23:33,10:07,751
11,兖州,00:14,00:24,10:48,812
12,泰山,01:20,01:22,11:44,895
13,济南,02:20,02:35,12:42,968
14,聊城,04:46,05:26,14:53,1092
15,邯郸,08:26,08:32,17:53,1251
16,邢台,09:03,09:07,18:24,1303
17,石家庄,10:18,10:26,19:35,1412
18,定州,11:13,11:17,20:22,1422
19,保定,11:54,11:54,20:59,1482
