Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津,16:23,16:23,00:00,-
2,静海,17:03,17:05,00:40,53
3,青县,17:31,17:33,01:06,94
4,沧州,17:53,17:56,01:26,126
5,泊头,18:20,18:22,01:50,165
6,德州,19:17,19:40,02:45,239
7,衡水,20:28,20:31,03:33,269
8,辛集,21:04,21:06,04:06,348
9,石家庄北,22:07,22:12,05:07,433
10,邯郸,00:13,00:38,07:08,434
11,汤阴,01:37,01:47,08:07,686
12,鹤壁,02:02,02:27,08:22,705
13,新乡,03:06,03:12,09:01,662
14,郑州,04:13,04:44,10:02,875
15,宝丰,08:21,08:24,13:39,-
16,南阳,09:53,09:57,15:08,1221
17,襄阳,11:48,12:07,16:59,1350
18,十堰,14:15,14:20,19:07,1521
19,白河东,15:17,15:19,20:04,-
20,旬阳,16:05,16:07,20:50,-
21,安康,16:46,16:52,21:29,1723
22,汉中,19:47,19:49,24:24,1963
23,阳平关,21:23,21:26,25:58,2080
24,广元,23:07,23:21,27:39,2159
25,绵阳,02:44,02:52,31:02,2363
26,成都,04:50,04:50,33:00,2478
