Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳北,13:00,13:00,00:00,-
2,泡子,14:45,14:47,01:45,150
3,彰武,15:05,15:08,02:03,177
4,甘旗卡,15:57,16:00,02:52,243
5,通辽,16:57,17:17,03:49,319
6,开鲁,18:27,18:29,04:59,412
7,查布嘎,19:52,19:54,06:22,523
8,林东,20:46,20:48,07:14,585
9,大板,22:05,22:20,08:31,677
10,经棚,01:15,01:29,11:26,810
11,桑根达来,03:42,03:48,13:39,966
12,正镶白旗,04:58,05:04,14:49,1061
13,化德,06:22,06:25,16:07,1170
14,商都,07:18,07:21,17:00,1232
15,集宁南,08:46,09:09,18:25,1316
16,呼和浩特东,10:43,11:03,19:59,1466
17,包头,12:57,13:09,21:53,1639
18,临河,15:21,15:29,24:05,1857
19,乌海,17:19,17:27,25:55,2000
20,惠农,18:12,18:25,26:40,2048
21,石嘴山,18:58,19:01,27:13,2095
22,银川,19:43,19:52,27:55,2150
23,青铜峡,20:46,20:48,28:49,2216
24,中卫,22:53,23:06,30:54,2312
25,兰州,04:56,05:13,36:44,2618
26,海石湾,06:40,06:44,38:11,2724
27,乐都,07:12,07:16,38:39,2773
28,西宁,08:10,08:10,39:33,2834
