Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,20:14,00:00,-
2,昆山,20:48,20:59,00:34,49
3,苏州,21:23,21:26,00:58,91
4,无锡,21:54,21:57,01:26,133
5,常州,22:24,22:27,01:53,172
6,南京,00:41,00:49,04:07,308
7,蚌埠,02:47,02:53,06:05,485
8,徐州,04:45,04:53,07:57,649
9,砀山,05:55,06:00,08:59,732
10,商丘,06:50,06:55,09:49,795
11,开封,08:19,08:23,11:13,926
12,郑州,09:09,09:27,11:59,998
13,汝州,12:17,12:20,14:49,1204
14,宝丰,12:53,12:56,15:22,-
15,鲁山,13:16,13:19,15:42,1266
16,南召,13:55,13:58,16:18,1310
17,南阳,14:38,14:41,16:58,1114
18,襄阳,16:57,17:14,19:14,1440
19,谷城,18:08,18:10,20:08,1577
20,武当山,18:56,18:58,20:54,1649
21,十堰,19:17,19:19,21:13,1611
22,白河东,20:20,20:22,22:14,1743
23,安康,21:42,21:50,23:34,1289
24,汉中,00:46,00:48,26:30,1529
25,广元,03:52,04:06,29:34,1725
26,江油,06:43,06:55,32:11,1887
27,绵阳,07:43,07:48,32:59,1926
28,成都,09:30,09:30,34:41,2581
