Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,15:37,00:00,-
2,松江,15:55,15:58,00:18,26
3,嘉兴,16:30,16:34,00:50,80
4,海宁,16:55,17:04,01:11,108
5,杭州东,17:48,17:54,01:55,167
6,义乌,19:26,19:30,03:27,312
7,金华,20:09,20:15,04:06,360
8,衢州,21:07,21:10,04:58,446
9,上饶,22:58,23:01,06:46,481
10,鹰潭,00:10,00:21,07:55,597
11,南昌,01:52,02:04,09:26,817
12,九江,03:33,03:37,10:55,876
13,麻城,06:06,06:30,13:24,1068
14,汉口,07:45,08:31,14:39,1173
15,京山,10:25,10:33,16:33,1418
16,钟祥,11:16,11:23,17:16,1474
17,荆门,11:59,11:59,17:52,1612
