Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,07:28,07:28,00:00,-
2,三门县,08:07,08:09,00:39,106
3,台州,08:28,08:30,00:58,134
4,温岭,08:41,08:43,01:09,176
5,雁荡山,08:54,08:56,01:20,199
6,乐清,09:13,09:16,01:37,222
7,温州南,09:32,09:47,01:53,257
8,青田,10:06,10:08,02:12,-
9,丽水,10:27,10:29,02:31,-
10,缙云西,10:42,10:44,02:44,-
11,武义北,11:04,11:06,03:04,-
12,金华南,11:17,11:19,03:15,-
13,金华,11:30,11:32,03:26,316
14,上饶,12:22,12:24,04:16,437
15,鹰潭北,12:50,12:52,04:42,589
16,南昌西,13:27,13:31,05:17,782
17,宜春,14:13,14:15,05:59,853
18,萍乡北,14:33,14:35,06:17,975
19,醴陵东,14:47,14:49,06:29,976
20,长沙南,15:12,15:19,06:52,1080
21,衡阳东,15:56,16:00,07:29,1176
22,祁东,16:28,16:30,07:57,1249
23,祁阳,16:44,16:46,08:11,1278
24,永州,17:04,17:08,08:29,1311
25,东安东,17:25,17:27,08:46,1340
26,全州南,17:50,17:52,09:09,1401
27,兴安北,18:13,18:15,09:30,1453
28,桂林北,18:41,18:44,09:56,1453
29,柳州,19:56,19:59,11:08,1674
30,来宾北,20:24,20:26,11:33,-
31,南宁东,21:09,21:09,12:16,2452
