Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,玉溪,----,11:00,00:00,-
2,昆明南,11:33,11:45,00:33,5
3,嵩明,12:03,12:05,00:51,-
4,曲靖北,12:27,12:29,01:13,207
5,富源北,12:46,12:48,01:30,259
6,盘州,13:00,13:10,01:42,291
7,安顺西,13:56,13:58,02:28,441
8,贵阳北,14:28,14:33,02:58,542
9,贵定北,14:53,14:55,03:18,602
10,三穗,15:38,15:40,04:01,-
11,新晃西,16:00,16:02,04:21,828
12,怀化南,16:27,16:31,04:46,916
13,溆浦南,16:51,16:53,05:06,977
14,新化南,17:10,17:12,05:23,-
15,邵阳北,17:25,17:27,05:36,-
16,长沙南,18:12,18:17,06:21,1248
17,醴陵东,18:39,18:41,06:43,-
18,宜春,19:04,19:06,07:06,-
19,高安,19:38,19:40,07:38,-
20,南昌西,19:55,20:01,07:53,-
21,抚州东,20:27,20:29,08:19,-
22,上饶,21:04,21:07,08:54,-
23,江山,21:29,21:31,09:16,-
24,金华,21:59,22:02,09:44,-
25,义乌,22:18,22:26,10:00,-
26,杭州东,23:00,23:04,10:34,-
27,嘉兴南,23:28,23:28,10:58,-
