Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,13:18,00:00,-
2,延平东,15:45,15:51,02:27,-
3,建瓯,16:37,16:40,03:13,206
4,建阳,17:21,17:25,03:54,252
5,武夷山,18:11,18:17,04:40,304
6,上饶,20:40,20:46,07:03,30
7,玉山,21:07,21:10,07:24,460
8,衢州,22:10,22:13,08:24,136
9,金华,23:18,23:25,09:29,227
10,义乌,23:59,00:02,10:03,270
11,诸暨,00:34,00:42,10:35,323
12,杭州东,02:05,02:11,11:58,415
13,嘉兴,03:01,03:04,12:48,831
14,上海南,03:58,04:14,13:42,911
15,苏州,05:31,05:35,14:59,1009
16,无锡,06:03,06:07,15:27,-
17,常州,06:34,06:37,15:54,-
18,南京,08:10,08:10,17:27,1226
