Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,11:54,11:54,00:00,-
2,凯里南,12:32,12:34,00:38,5
3,铜仁南,13:09,13:11,01:13,10
4,怀化南,13:47,13:51,01:49,103
5,邵阳北,14:31,14:33,02:29,204
6,娄底南,14:49,14:55,02:45,310
7,湘潭北,15:21,15:23,03:11,409
8,长沙南,15:36,15:43,03:24,435
9,萍乡北,16:10,16:12,03:51,540
10,新余北,16:40,16:42,04:19,650
11,南昌西,17:14,17:23,04:51,777
12,鹰潭北,17:58,18:00,05:26,917
13,上饶,18:26,18:29,05:52,1018
14,江山,18:51,18:54,06:14,1011
15,衢州,19:05,19:07,06:25,1129
16,龙游,19:18,19:20,06:36,1077
17,金华,19:36,19:38,06:52,1161
18,义乌,19:54,19:56,07:08,1263
19,杭州东,20:28,20:36,07:40,1408
20,余杭,20:46,20:52,07:50,1369
21,嘉兴南,21:11,21:13,08:09,1395
22,上海虹桥,21:42,21:42,08:38,1513
