Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,----,14:16,00:00,-
2,渭南,14:55,14:59,00:39,56
3,潼关,16:15,16:17,01:55,135
4,三门峡,17:58,18:02,03:36,265
5,义马,19:01,19:04,04:35,323
6,洛阳,19:52,19:58,05:23,387
7,郑州,22:00,22:24,07:25,511
8,开封,23:10,23:16,08:11,583
9,兰考,23:47,00:03,08:42,626
10,商丘,01:10,01:31,09:49,714
11,阜阳,03:29,03:44,11:47,892
12,淮南,05:08,05:13,13:11,1018
13,蚌埠,07:34,07:54,15:32,1024
14,滁州北,09:12,09:28,16:50,1151
15,扬州,11:10,11:14,18:32,1304
16,泰州,11:54,11:59,19:12,1368
17,海安,12:33,12:38,19:46,-
18,南通,13:30,13:30,20:38,1487
