Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,08:12,08:12,00:00,-
2,韶关东,10:31,10:37,02:19,221
3,郴州,12:33,12:37,04:15,374
4,耒阳,13:31,13:34,05:09,458
5,衡阳,14:28,14:33,06:03,521
6,株洲,15:58,16:03,07:28,655
7,长沙,16:42,16:50,08:07,707
8,岳阳,18:14,18:20,09:31,854
9,赤壁,19:30,19:33,10:41,951
10,咸宁,20:00,20:03,11:08,989
11,武昌,20:54,21:10,11:59,1069
12,广水,23:21,23:24,14:10,1238
13,信阳,00:12,00:15,14:58,1303
14,驻马店,01:31,01:34,16:14,1399
15,漯河,02:17,03:03,16:57,1465
16,郑州,04:38,04:53,18:32,1605
17,开封,05:42,05:55,19:21,1677
18,兰考,06:28,06:37,19:54,1720
19,民权,06:59,07:12,20:16,1756
20,宁陵县,07:27,07:38,20:31,1773
21,商丘,08:26,08:33,21:19,1808
22,砀山,09:16,09:26,22:02,1871
23,黄口,09:59,10:04,22:35,1905
24,徐州,10:46,10:58,23:17,1789
25,邳州,11:52,11:56,24:11,2026
26,新沂,12:27,12:46,24:42,2063
27,郯城,13:21,13:27,25:17,2098
28,临沂东,14:06,14:12,25:56,-
29,沂南,15:19,15:26,27:03,2201
30,沂水,15:50,15:54,27:27,2221
31,莒县,16:04,16:08,27:37,2231
32,五莲,16:45,16:53,28:14,2271
33,诸城,17:17,17:27,28:38,2306
34,胶州,18:21,18:31,29:32,2370
35,蓝村,18:49,18:55,29:50,2391
36,莱阳,19:52,19:55,30:47,2451
37,桃村,20:31,20:35,31:23,2456
38,烟台,21:27,21:27,32:15,2510
