Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,金华南,07:18,07:18,00:00,-
2,义乌,07:36,07:38,00:18,5
3,诸暨,07:52,07:54,00:32,57
4,杭州东,08:18,08:25,00:56,150
5,德清,08:38,08:44,01:09,189
6,湖州,08:57,08:59,01:22,221
7,长兴,09:08,09:10,01:31,241
8,宜兴,09:23,09:32,01:44,277
9,溧水,09:54,09:56,02:06,360
10,江宁,10:08,10:10,02:18,394
11,南京南,10:20,10:25,02:28,406
12,徐州东,11:43,11:48,03:46,737
13,永城北,12:14,12:16,04:12,742
14,开封北,13:10,13:12,05:06,757
15,郑州东,13:33,13:38,05:27,762
16,洛阳龙门,14:14,14:16,06:03,901
17,渑池南,14:35,14:37,06:22,-
18,华山北,15:16,15:18,07:01,1160
19,渭南北,15:36,15:38,07:19,-
20,西安北,15:56,15:56,07:37,1281
