Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原,----,23:15,00:00,-
2,榆次,23:36,23:41,00:21,27
3,平遥,00:33,00:36,01:13,108
4,介休,01:01,01:05,01:38,139
5,霍州,02:03,02:05,02:36,209
6,临汾,03:01,03:17,03:32,274
7,侯马,04:05,04:10,04:20,334
8,运城,05:17,05:23,05:27,412
9,永济,06:07,06:10,06:11,468
10,风陵渡,06:46,06:48,06:47,505
11,华山,07:22,07:40,07:21,528
12,三门峡,09:26,09:29,09:07,670
13,渑池,10:17,10:20,09:55,723
14,义马,10:32,10:35,10:07,737
15,洛阳,11:18,11:37,10:50,792
16,宝丰,13:29,13:33,12:42,-
17,平顶山,14:13,14:17,13:22,955
18,漯河,15:38,15:44,14:43,1033
19,驻马店,16:23,16:26,15:22,1099
20,确山,16:42,16:45,15:38,1119
21,信阳,17:32,17:48,16:25,1195
22,广水,18:35,18:38,17:12,1260
23,孝感,19:29,19:32,18:03,1339
24,武昌,20:35,21:05,19:06,1252
25,咸宁,21:52,22:02,19:53,1509
26,赤壁,22:35,22:40,20:26,1547
27,长沙,01:36,01:57,23:22,1791
28,株洲,02:34,02:40,23:59,1843
29,衡阳,04:03,04:07,25:22,1977
30,郴州,05:47,05:51,27:02,2124
31,韶关东,07:46,07:52,28:57,2277
32,广州,10:23,10:43,31:28,2498
33,深圳西,13:15,13:15,34:00,2660
