Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,08:57,08:57,00:00,-
2,扶余北,09:23,09:25,00:26,98
3,德惠西,09:42,09:44,00:43,156
4,长春西,10:07,10:09,01:06,240
5,四平东,10:36,10:38,01:33,358
6,铁岭西,11:09,11:11,02:04,484
7,沈阳北,11:29,11:32,02:22,538
8,锦州南,12:48,12:49,03:38,761
9,葫芦岛北,13:06,13:07,03:55,804
10,山海关,13:49,13:51,04:37,960
11,秦皇岛,14:05,14:07,04:51,942
12,唐山,14:45,14:47,05:29,1104
13,滨海西,15:08,15:10,05:50,-
14,天津西,15:29,15:34,06:09,1237
15,白洋淀,16:18,16:20,06:53,1324
16,保定东,16:41,16:43,07:14,1359
17,定州东,17:01,17:07,07:32,1731
18,石家庄,17:30,17:40,07:55,1501
19,邯郸东,18:19,18:29,08:34,1676
20,新乡东,19:08,19:10,09:13,1846
21,郑州东,19:32,19:35,09:35,1913
22,许昌东,19:57,19:59,09:57,2176
23,漯河西,20:15,20:17,10:13,2337
24,驻马店西,20:35,20:37,10:31,-
25,信阳东,21:02,21:04,10:56,2250
26,武汉,21:49,21:49,11:41,2446
