Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,22:54,00:00,-
2,嘉兴,23:40,23:45,00:46,80
3,海宁,00:05,00:10,01:06,108
4,杭州东,00:52,00:58,01:48,167
5,义乌,02:29,02:34,03:19,312
6,金华,03:19,03:25,04:04,360
7,衢州,04:17,04:22,04:56,446
8,上饶,06:12,06:19,06:46,481
9,鹰潭,07:35,07:49,08:02,597
10,新余,10:39,10:47,10:52,843
11,宜春,11:30,11:34,11:35,897
12,萍乡,12:18,12:24,12:19,968
13,醴陵,12:51,12:55,12:46,1007
14,怀化,20:00,20:20,19:51,1489
15,贵阳,04:03,04:14,27:34,1948
16,安顺,06:02,06:09,29:22,2045
17,六枝,06:50,06:57,30:03,2101
18,六盘水,08:33,08:47,31:39,2197
19,宣威,11:14,11:22,34:06,2328
20,曲靖,13:02,13:07,35:46,2429
21,昆明,14:47,14:47,37:26,2586
