Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,16:34,00:00,-
2,德阳,17:26,17:29,00:52,61
3,绵阳,18:13,18:18,01:36,115
4,江油,18:55,19:05,02:13,157
5,广元,21:51,22:16,04:59,319
6,陇南,00:07,00:13,06:50,329
7,岷县,02:09,02:12,08:46,339
8,渭源,03:08,03:13,09:42,694
9,兰州,04:49,05:06,11:18,1172
10,武威,09:03,09:09,15:15,1475
11,金昌,09:52,09:58,15:58,1511
12,张掖,11:51,11:59,17:51,1719
13,酒泉,14:18,14:24,20:10,1920
14,柳园,19:00,19:12,24:46,2239
15,鄯善,02:10,02:16,31:44,2823
16,吐鲁番,03:42,03:50,33:10,2971
17,乌鲁木齐,05:42,05:42,35:02,3069
