Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,伊春,16:40,16:40,00:00,-
2,西林,17:26,17:31,00:46,49
3,金山屯,17:49,17:51,01:04,62
4,南岔,18:41,18:58,01:54,104
5,铁力,20:34,20:37,03:30,231
6,绥化,21:49,21:53,04:42,333
7,哈尔滨东,23:13,23:36,06:02,457
8,长春,02:24,02:34,08:50,704
9,四平,03:53,03:55,10:09,819
10,昌图,04:28,04:30,10:42,872
11,开原,04:50,04:52,11:02,903
12,沈阳,06:06,06:39,12:16,1007
13,苏家屯,06:55,07:04,12:32,1023
14,辽阳,07:37,07:41,13:05,1071
15,鞍山,08:01,08:06,13:25,1096
16,大石桥,08:59,09:05,14:18,1164
17,熊岳城,09:41,09:44,14:54,1225
18,瓦房店,10:32,10:35,15:42,1299
19,金州,11:22,11:24,16:29,1371
20,大连北,11:38,11:38,16:43,1387
