Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉口,06:54,06:54,00:00,-
2,广水,09:35,09:48,02:41,149
3,信阳,10:35,10:43,03:28,214
4,驻马店,11:41,11:46,04:26,310
5,漯河,12:51,13:02,05:31,376
6,临颍,13:58,14:16,06:27,404
7,许昌,14:33,14:39,06:44,430
8,长葛,14:54,14:58,06:59,452
9,郑州,15:48,16:11,07:49,516
10,新乡,17:13,17:21,08:51,596
11,鹤壁,18:00,18:05,09:30,662
12,汤阴,18:20,18:25,09:45,681
13,安阳,18:42,19:13,10:02,703
14,邯郸,19:51,20:06,10:40,763
15,石家庄,21:45,21:53,12:19,924
16,保定,23:13,23:46,13:39,1059
17,北京西,01:28,01:28,15:21,1205
