Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,----,13:38,00:00,-
2,富阳,14:00,14:02,00:22,-
3,桐庐,14:16,14:19,00:36,-
4,建德,14:33,14:35,00:50,-
5,千岛湖,14:46,14:48,01:01,-
6,黄山北,15:27,15:47,01:40,396
7,旌德,16:07,16:09,02:00,-
8,泾县,16:23,16:25,02:14,-
9,南陵,16:35,16:37,02:24,-
10,铜陵北,16:49,16:51,02:36,-
11,巢湖东,17:11,17:13,02:56,-
12,合肥南,17:35,17:40,03:18,413
13,淮南南,18:19,18:23,03:57,-
14,颍上北,18:44,18:50,04:18,-
15,阜阳西,19:08,19:12,04:36,-
16,临泉,19:26,19:28,04:50,-
17,沈丘北,19:44,19:46,05:06,-
18,淮阳南,19:56,19:58,05:16,-
19,周口东,20:07,20:09,05:25,-
20,郑州东,21:06,21:06,06:22,612
