Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京南,09:40,09:40,00:00,-
2,天津南,10:14,10:30,00:34,122
3,德州东,11:14,11:16,01:18,314
4,济南西,11:40,11:42,01:42,406
5,曲阜东,12:14,12:16,02:14,535
6,徐州东,12:53,12:56,02:51,692
7,宿州东,13:14,13:16,03:09,760
8,南京南,14:17,14:20,04:10,1023
9,宜兴,14:55,14:57,04:45,1152
10,湖州,15:13,15:19,05:01,1208
11,杭州东,15:40,15:42,05:22,1279
12,义乌,16:15,16:17,05:55,1424
13,金华,16:33,16:41,06:11,1472
14,衢州,17:02,17:04,06:32,1558
15,玉山南,17:27,17:29,06:55,1586
16,上饶,17:41,17:43,07:07,971
17,鹰潭北,18:09,18:11,07:33,1721
18,南昌西,18:47,18:47,08:09,1861
