Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,18:46,00:00,-
2,韶关东,21:02,21:08,02:16,221
3,郴州,22:47,22:55,03:55,374
4,衡阳,00:37,00:41,05:37,521
5,长沙,03:08,03:26,08:04,707
6,岳阳,04:52,04:58,09:30,854
7,咸宁,07:06,07:09,11:38,989
8,武昌,08:17,08:39,12:46,1069
9,云梦,10:01,10:17,14:08,1167
10,安陆,10:34,10:38,14:25,1194
11,随州,11:14,11:18,15:01,1255
12,襄州,12:47,13:39,16:30,-
13,邓州,14:39,14:42,17:30,1411
14,南阳,15:26,15:29,18:14,1459
15,南召,16:16,16:19,19:01,1517
16,鲁山,16:54,17:00,19:36,1561
17,宝丰,17:20,17:23,19:56,-
18,汝州,17:59,18:02,20:32,1623
19,洛阳,19:30,19:30,22:00,1723
