Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,08:37,08:37,00:00,-
2,涿州,09:38,09:41,01:01,69
3,高碑店,09:55,09:57,01:15,89
4,徐水,10:22,10:24,01:40,94
5,保定,10:42,10:46,01:58,99
6,定州,11:23,11:25,02:35,159
7,石家庄,12:18,12:24,03:28,234
8,邢台,13:41,13:45,04:45,395
9,邯郸,14:24,14:34,05:24,451
10,安阳,15:22,15:25,06:12,507
11,鹤壁,15:54,15:57,06:41,548
12,新乡,16:36,16:53,07:20,614
13,郑州,17:58,18:12,08:25,694
14,许昌,19:07,19:16,09:20,780
15,临颍,19:33,19:43,09:37,807
16,漯河,20:08,20:16,10:02,834
17,驻马店,20:56,20:59,10:42,900
18,信阳,21:58,22:02,11:41,996
19,武昌,01:02,01:18,14:41,1093
20,岳阳,04:08,04:14,17:31,1308
21,长沙,05:40,06:00,18:57,1455
22,益阳,07:04,07:10,20:01,1674
23,常德,08:10,08:16,21:01,1674
24,临澧,08:50,08:53,21:35,1839
25,张家界,10:49,11:01,23:31,1611
26,吉首,13:28,13:34,25:58,1736
27,怀化,15:42,15:42,28:06,1839
