Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,图们,17:00,17:00,00:00,-
2,延吉,17:49,17:57,00:49,52
3,安图,18:57,19:00,01:49,118
4,敦化,20:10,20:20,02:59,191
5,蛟河,22:03,22:06,04:42,304
6,吉林,23:37,23:47,06:13,401
7,磐石,01:45,01:48,08:11,545
8,朝阳镇,02:18,02:22,08:41,584
9,梅河口,02:54,03:06,09:13,619
10,清原,04:41,04:45,10:48,701
11,南杂木,05:38,05:40,11:41,755
12,章党,06:26,06:28,12:27,786
13,抚顺北,06:43,06:48,12:42,800
14,沈阳北,07:28,07:36,13:22,868
15,沈阳,07:43,08:09,13:29,615
16,苏家屯,08:25,08:38,13:45,881
17,灯塔,08:56,08:58,14:03,907
18,辽阳,09:15,09:17,14:20,929
19,鞍山,09:36,09:39,14:39,954
20,海城,10:05,10:07,15:05,990
21,大石桥,10:32,10:38,15:30,1022
22,营口,11:01,11:01,15:53,1044
