Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,16:18,00:00,-
2,古田北,16:43,16:45,00:25,5
3,延平,16:59,17:02,00:39,-
4,建瓯西,17:18,17:20,00:55,15
5,南平市,17:35,17:37,01:10,-
6,五府山,18:01,18:03,01:34,25
7,上饶,18:14,18:18,01:45,30
8,婺源,18:41,18:43,02:08,30
9,景德镇北,19:11,19:14,02:36,-
10,鄱阳,19:32,19:34,02:54,-
11,都昌,19:56,19:58,03:16,-
12,九江,20:28,20:32,03:46,753
13,瑞昌西,20:51,20:54,04:05,697
14,阳新,21:12,21:14,04:23,824
15,大冶北,21:29,21:31,04:38,785
16,黄石北,21:38,21:40,04:45,795
17,鄂州,21:52,21:55,04:57,831
18,武汉,22:20,22:20,05:22,891
