Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,10:17,10:17,00:00,-
2,瓦房店西,10:43,10:45,00:26,78
3,营口东,11:18,11:20,00:59,206
4,盘锦,11:46,11:49,01:25,295
5,锦州南,12:27,12:28,02:03,393
6,葫芦岛北,12:45,12:46,02:20,436
7,山海关,13:27,13:30,03:01,558
8,秦皇岛,13:44,13:46,03:15,574
9,唐山,14:24,14:26,03:53,736
10,天津,14:58,15:01,04:25,850
11,天津西,15:09,15:15,04:33,860
12,保定东,16:15,16:18,05:33,885
13,石家庄,16:54,16:58,06:09,1027
14,邢台东,17:26,17:28,06:37,1153
15,邯郸东,17:44,17:46,06:53,1202
16,鹤壁东,18:13,18:16,07:20,1308
17,郑州东,18:50,18:54,07:54,1439
18,洛阳龙门,19:30,19:32,08:30,1573
19,灵宝西,20:14,20:16,09:12,-
20,华山北,20:33,20:41,09:29,1832
21,西安北,21:11,21:11,09:59,1953
