Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宜昌东,08:18,08:18,00:00,-
2,枝江北,08:37,08:39,00:19,44
3,荆州,08:58,09:00,00:38,88
4,潜江,09:25,09:27,01:03,158
5,天门南,09:47,09:49,01:23,209
6,汉川,10:04,10:06,01:38,246
7,汉口,10:31,10:45,02:03,292
8,信阳东,11:35,11:37,02:53,495
9,明港东,11:50,11:52,03:06,545
10,漯河西,12:22,12:25,03:36,677
11,许昌东,12:41,12:43,03:52,741
12,郑州东,13:06,13:12,04:15,832
13,新乡东,13:32,13:34,04:35,899
14,鹤壁东,13:50,13:52,04:51,963
15,安阳东,14:07,14:09,05:06,1009
16,邢台东,14:37,14:39,05:34,1122
17,石家庄,15:07,15:22,06:02,1139
18,正定机场,15:37,15:40,06:17,1281
19,北京西,16:46,16:46,07:23,1525
