Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,10:53,00:00,-
2,泉州,11:18,11:20,00:25,71
3,惠安,11:30,11:32,00:35,89
4,仙游,11:44,11:46,00:47,116
5,莆田,11:57,11:59,00:58,140
6,福清,12:18,12:20,01:17,190
7,福州,12:47,12:52,01:44,245
8,延平,13:26,13:28,02:18,-
9,南平市,13:55,13:57,02:45,-
10,上饶,14:26,14:28,03:14,275
11,德兴,14:45,14:47,03:31,280
12,黄山北,15:17,15:20,04:01,285
13,歙县北,15:28,15:30,04:09,290
14,旌德,15:47,15:49,04:26,816
15,铜陵北,16:15,16:18,04:52,300
16,巢湖东,16:38,16:40,05:12,305
17,合肥南,17:02,17:08,05:34,315
18,水家湖,17:42,17:45,06:08,320
19,淮南东,17:54,17:57,06:17,340
20,蚌埠南,18:14,18:16,06:34,383
21,徐州东,18:53,18:55,07:11,539
22,枣庄,19:13,19:15,07:29,604
23,滕州东,19:28,19:42,07:42,1462
24,泰安,20:13,20:17,08:13,741
25,德州东,20:53,20:56,08:49,917
26,天津南,21:40,21:49,09:33,1931
27,北京南,22:23,22:23,10:07,1231
