Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,12:15,12:15,00:00,-
2,武胜,13:03,13:06,00:48,113
3,南充北,13:33,13:36,01:15,165
4,阆中,14:13,14:15,01:52,247
5,苍溪,14:28,14:30,02:05,276
6,广元,15:09,15:14,02:44,580
7,宁强南,15:37,15:54,03:07,420
8,汉中,16:20,16:23,03:33,718
9,城固北,16:34,16:36,03:44,-
10,鄠邑,17:24,17:27,04:32,688
11,西安北,17:46,17:58,04:51,960
12,渭南北,18:21,18:23,05:14,1023
13,大荔,18:41,18:43,05:32,849
14,永济北,19:02,19:04,05:51,908
15,运城北,19:24,19:27,06:11,956
16,侯马西,19:49,19:51,06:33,1025
17,平遥古城,20:49,20:51,07:31,1219
18,晋中,21:17,21:19,07:57,-
19,太原南,21:30,21:30,08:08,1312
