Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,09:22,00:00,-
2,韶关东,11:38,11:44,02:16,221
3,郴州,13:23,13:28,03:55,374
4,衡阳,15:10,15:15,05:37,521
5,株洲,16:40,16:46,07:02,655
6,长沙,17:25,17:35,07:41,707
7,汨罗,18:19,18:28,08:25,785
8,岳阳,19:09,19:15,09:06,854
9,赤壁,20:37,20:41,10:28,951
10,咸宁,21:08,21:21,10:55,989
11,武昌,22:14,22:36,11:48,1069
12,荆门,01:36,01:48,14:48,1325
13,宜昌东,04:35,04:58,17:35,1157
14,恩施,07:25,07:35,20:02,1371
15,利川,08:16,08:20,20:43,1432
16,万州,09:29,09:35,21:52,1534
17,梁平,10:41,10:47,22:58,1879
18,开江,11:12,11:21,23:23,1630
19,达州,12:28,12:36,24:30,1691
20,渠县,13:23,13:27,25:17,2041
21,广安,13:57,14:02,25:47,2079
22,华蓥,14:17,14:20,26:02,1809
23,重庆西,15:40,15:40,27:22,1186
