Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,11:29,00:00,-
2,昆山南,11:46,11:48,00:17,50
3,苏州北,11:59,12:01,00:28,81
4,常州北,12:23,12:28,00:50,165
5,镇江南,12:46,13:00,01:08,230
6,南京南,13:20,13:27,01:28,295
7,全椒,13:47,13:49,01:48,351
8,合肥,14:29,14:34,02:28,465
9,淮南南,15:01,15:03,02:55,-
10,寿县,15:12,15:14,03:04,-
11,颍上北,15:31,15:33,03:21,-
12,阜阳西,15:50,16:02,03:38,-
13,古城东,16:22,16:24,03:58,-
14,亳州南,16:35,16:37,04:09,-
15,商丘东,16:56,16:58,04:28,-
16,商丘,17:08,17:12,04:38,641
17,开封北,17:50,17:57,05:16,651
18,郑州东,18:18,18:21,05:37,656
19,洛阳龙门,18:57,18:59,06:13,795
20,灵宝西,19:40,19:42,06:54,966
21,华山北,19:59,20:01,07:11,1054
22,西安北,20:36,20:36,07:46,1175
