Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,----,09:15,00:00,-
2,来宾北,09:57,09:59,00:42,712
3,柳州,10:25,10:28,01:08,778
4,鹿寨北,10:56,10:58,01:36,835
5,桂林北,11:48,11:52,02:26,942
6,兴安北,12:17,12:19,02:51,352
7,全州南,12:40,12:42,03:12,465
8,东安东,13:05,13:08,03:35,546
9,永州,13:25,13:29,03:52,494
10,祁阳,13:45,13:47,04:08,568
11,祁东,14:01,14:03,04:22,556
12,衡阳东,14:32,14:34,04:51,629
13,株洲西,15:02,15:04,05:19,754
14,长沙南,15:23,15:27,05:38,806
15,萍乡北,15:54,15:56,06:05,911
16,新余北,16:24,16:26,06:33,1021
17,南昌西,16:58,17:06,07:05,1148
18,鹰潭北,17:41,17:43,07:40,1288
19,上饶,18:09,18:11,08:06,1340
20,金华,19:00,19:04,08:55,1537
21,义乌,19:20,19:22,09:11,1585
22,诸暨,19:36,19:41,09:25,1637
23,杭州东,20:05,20:10,09:49,1730
24,嘉兴南,20:33,20:36,10:12,1805
25,松江南,20:54,21:00,10:30,1858
26,上海虹桥,21:15,21:15,10:45,1970
