Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,10:35,00:00,-
2,苏州北,10:58,11:01,00:23,81
3,镇江南,11:36,11:38,00:58,230
4,南京南,11:57,11:59,01:17,295
5,滁州,12:17,12:19,01:35,354
6,宿州东,13:05,13:11,02:21,558
7,徐州东,13:30,13:32,02:40,626
8,曲阜东,14:10,14:12,03:18,783
9,泰安,14:31,14:33,03:37,853
10,济南西,14:50,14:53,03:54,912
11,沧州西,15:39,15:41,04:40,1108
12,天津西,16:10,16:16,05:09,1213
13,天津,16:24,16:31,05:17,1223
14,唐山,17:03,17:12,05:49,1337
15,北戴河,17:43,17:47,06:20,1463
16,秦皇岛,17:58,18:02,06:31,1485
17,山海关,18:17,18:19,06:46,1501
18,绥中北,18:43,18:44,07:10,1559
19,锦州南,19:20,19:21,07:46,1666
20,辽中,20:13,20:22,08:38,1816
21,沈阳北,20:55,20:58,09:11,1889
22,铁岭西,21:17,21:19,09:30,1943
23,四平东,21:49,21:51,10:00,2064
24,长春西,22:18,22:18,10:27,2182
