Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,满洲里,14:08,14:08,00:00,-
2,嵯岗,14:53,14:56,00:45,61
3,海拉尔,16:13,16:22,02:02,186
4,扎罗木得,17:05,17:07,02:45,-
5,牙克石,17:32,17:37,03:10,268
6,免渡河,18:02,18:05,03:35,301
7,西岭口,18:44,18:45,04:14,353
8,兴安岭,19:07,19:09,04:36,371
9,博克图,19:33,19:39,05:00,396
10,扎兰屯,21:19,21:24,06:40,475
11,碾子山,22:06,22:11,07:22,580
12,龙江,22:37,22:42,07:48,527
13,齐齐哈尔,23:57,00:21,09:03,608
14,白城,03:08,03:14,11:50,826
15,通辽,06:07,06:23,14:43,1096
16,甘旗卡,07:13,07:15,15:33,1172
17,彰武,08:00,08:03,16:18,1238
18,新立屯,08:40,08:45,16:55,-
19,新邱,09:20,09:23,17:30,-
20,阿金,09:32,09:35,17:39,-
21,阜新南,09:48,09:54,17:52,-
22,清河门北,10:16,10:19,18:14,-
23,义县,10:53,10:56,18:48,-
24,锦州,11:46,11:46,19:38,1726
