Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,10:25,00:00,-
2,韶关东,12:48,12:54,02:23,221
3,郴州,14:33,14:39,04:02,374
4,衡阳,16:22,16:28,05:45,521
5,株洲,17:53,18:23,07:10,655
6,醴陵,18:51,18:55,07:38,697
7,萍乡,19:21,19:25,08:04,736
8,宜春,20:08,20:12,08:47,807
9,新余,20:47,20:51,09:22,861
10,鹰潭,23:21,23:50,11:52,1044
11,上饶,00:56,01:00,12:58,1160
12,金华,05:13,05:25,17:11,-
13,武义,06:00,06:02,17:46,1354
14,永康,06:22,06:24,18:06,1375
15,缙云,06:55,06:58,18:37,1408
16,丽水,07:30,07:32,19:09,1440
17,青田,09:05,09:07,20:42,1519
18,温州,10:00,10:00,21:35,1576
