Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,龙岩,10:52,10:52,00:00,-
2,南靖,11:23,11:25,00:31,80
3,漳州,11:40,11:48,00:46,114
4,厦门北,12:07,12:11,01:05,156
5,晋江,12:29,12:31,01:23,202
6,仙游,12:57,12:59,01:49,272
7,莆田,13:10,13:12,02:00,296
8,福清,13:31,13:33,02:19,346
9,福州南,13:48,13:52,02:34,382
10,罗源,14:22,14:24,03:04,446
11,宁德,14:35,14:37,03:15,470
12,霞浦,14:59,15:01,03:37,529
13,瑞安,15:45,15:47,04:21,497
14,温州南,15:58,16:00,04:32,676
15,永嘉,16:10,16:12,04:42,694
16,温岭,16:41,16:43,05:11,775
17,台州,16:54,16:56,05:22,799
18,宁波,17:52,17:58,06:18,951
19,余姚北,18:19,18:22,06:39,1000
20,绍兴东,18:35,18:46,06:52,1032
21,绍兴北,18:58,19:00,07:04,1063
22,杭州东,19:20,19:22,07:24,1106
23,余杭,19:31,19:41,07:33,1121
24,嘉兴南,20:00,20:04,07:52,1181
25,上海虹桥,20:34,20:34,08:22,1265
