Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛,11:01,11:01,00:00,-
2,潍坊,13:03,13:13,02:02,183
3,淄博,14:17,14:23,03:06,283
4,济南,15:46,16:03,04:29,393
5,泰山,16:56,16:59,05:22,466
6,磁窑,17:25,17:28,05:48,500
7,兖州,18:21,18:35,06:41,484
8,邹城,18:50,18:53,06:56,505
9,滕州,19:19,19:22,07:22,545
10,枣庄西,19:44,19:47,07:44,579
11,徐州,20:46,21:04,08:43,712
12,砀山,22:14,22:19,09:53,795
13,商丘,00:02,00:06,11:36,692
14,开封,01:30,01:33,13:00,989
15,郑州,02:20,02:35,13:47,1061
16,洛阳,04:16,04:21,15:28,1185
17,三门峡,06:00,06:35,17:07,1307
18,灵宝,07:17,07:21,17:49,1360
19,潼关,08:19,08:21,18:47,1437
20,华山,08:33,08:36,18:59,1449
21,渭南,09:26,09:29,19:49,1516
22,西安,10:35,10:35,20:55,1572
