Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长春西,10:29,10:29,00:00,-
2,四平东,10:56,10:58,00:27,-
3,开原西,11:19,11:21,00:48,-
4,铁岭西,11:35,11:37,01:02,-
5,沈阳北,11:55,11:58,01:20,298
6,盘锦北,12:55,12:57,02:17,-
7,山海关,14:12,14:15,03:32,686
8,秦皇岛,14:29,14:32,03:46,-
9,滦河,14:58,15:00,04:12,-
10,唐山,15:17,15:19,04:29,-
11,天津西,15:54,16:00,05:04,974
12,沧州西,16:30,16:32,05:34,-
13,德州东,16:59,17:09,06:01,-
14,济南西,17:33,17:40,06:25,-
15,济南,17:57,18:00,06:42,-
16,淄博,18:42,18:44,07:24,-
17,青州市,19:02,19:12,07:42,-
18,潍坊,19:33,19:40,08:03,-
19,青岛北,20:38,20:38,09:01,1667
