Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,秦皇岛,----,07:41,00:00,-
2,北戴河,07:52,07:54,00:11,22
3,唐山,08:25,08:27,00:42,148
4,天津,08:59,09:01,01:14,262
5,天津西,09:09,09:13,01:22,272
6,胜芳,09:30,09:32,01:39,277
7,保定东,10:13,10:20,02:20,297
8,石家庄,10:56,10:59,02:56,439
9,高邑西,11:14,11:21,03:11,485
10,邢台东,11:39,11:41,03:29,561
11,邯郸东,11:57,11:59,03:45,614
12,安阳东,12:16,12:18,04:02,669
13,新乡东,12:44,12:46,04:28,784
14,郑州东,13:09,13:16,04:51,851
15,洛阳龙门,13:52,13:56,05:27,906
16,西安北,15:18,15:25,06:49,1286
17,佛坪,16:08,16:10,07:32,1633
18,汉中,16:41,16:46,08:03,1735
19,广元,17:29,17:35,08:46,1873
20,江油,18:14,18:17,09:25,1999
21,德阳,18:47,18:49,09:55,2085
22,成都东,19:14,19:14,10:20,2151
